timestamp,cpu_percent,memory_percent,net_sent_MB,net_recv_MB
2025-07-24 13:05:59.075654,15.1,63.6,0.00,0.00
2025-07-24 13:06:00.110861,7.4,63.6,0.00,0.00
2025-07-24 13:06:01.144437,11.7,63.6,0.00,0.00
2025-07-24 13:06:02.167941,7.4,63.6,0.00,0.00
2025-07-24 13:06:03.198921,33.1,63.6,0.00,0.00
2025-07-24 13:06:04.219815,10.1,63.6,0.00,0.00
2025-07-24 13:06:05.238951,11.4,63.5,0.00,0.00
2025-07-24 13:06:06.274443,15.8,63.5,0.00,0.00
2025-07-24 13:06:07.306339,5.3,63.5,0.00,0.00
2025-07-24 13:06:08.334622,16.5,63.6,0.00,0.00
2025-07-24 13:06:09.362083,9.7,63.5,0.00,0.00
2025-07-24 13:06:10.398501,21.6,63.6,0.00,0.00
2025-07-24 13:06:11.433671,9.5,63.6,0.00,0.00
2025-07-24 13:06:12.453355,15.9,63.6,0.00,0.00
